time_s,u1_m,u2_m,u3_m,drift1_m,drift2_m,drift3_m,V1_kN,V2_kN,V3_kN,Vbase_kN,Mb_kNm
2.482000000000000028e+01,1.950775840933624463e-03,3.369891147755611858e-03,5.062396395313105424e-03,1.950775840933624463e-03,1.419115306821987395e-03,1.692505247557493566e-03,1.248496538197519712e+01,9.082337963660719993e+00,5.416016792183979689e+00,1.248496538197519712e+01,8.094996041345969218e+01
2.482999999999999829e+01,1.940510741856791600e-03,3.316650985852629113e-03,5.022179056243695344e-03,1.940510741856791600e-03,1.376140243995837512e-03,1.705528070391066232e-03,1.241926874788346602e+01,8.807297561573360412e+00,5.457689825251412330e+00,1.241926874788346602e+01,8.005276840412471984e+01
2.483999999999999986e+01,1.920287774471769173e-03,3.250397599517467276e-03,4.954223974009148296e-03,1.920287774471769173e-03,1.330109825045698102e-03,1.703826374491681020e-03,1.228984175661932277e+01,8.512702880292467356e+00,5.452244398373379042e+00,1.228984175661932277e+01,7.876436710585551282e+01
2.485000000000000142e+01,1.891270895051573022e-03,3.174835776347654116e-03,4.860688671788226771e-03,1.891270895051573022e-03,1.283564881296081093e-03,1.685852895440572655e-03,1.210413372833006740e+01,8.214815240294919718e+00,5.394729265409832664e+00,1.210413372833006740e+01,7.714103470210446289e+01
2.485999999999999943e+01,1.855044757262186471e-03,3.093454302109448825e-03,4.744231406223422751e-03,1.855044757262186471e-03,1.238409544847262353e-03,1.650777104113973926e-03,1.187228644647799314e+01,7.925821087022479006e+00,5.282486733164716952e+00,1.187228644647799314e+01,7.524178279999557617e+01
2.487000000000000099e+01,1.813865482070651635e-03,3.009705220858752833e-03,4.608279104640474952e-03,1.813865482070651635e-03,1.195839738788101198e-03,1.598573883781722119e-03,1.160873908525216969e+01,7.653374328243847557e+00,5.115436428101510558e+00,1.160873908525216969e+01,7.313264952479258341e+01
2.487999999999999901e+01,1.769853343624747631e-03,2.926204556840813001e-03,4.456252049524386284e-03,1.769853343624747631e-03,1.156351213216065370e-03,1.530047492683573283e-03,1.132706139919838506e+01,7.400647764582818589e+00,4.896151976587434618e+00,1.132706139919838506e+01,7.087158342110591036e+01
2.489000000000000057e+01,1.724214497799135418e-03,2.844016359250758040e-03,4.290808575933345408e-03,1.724214497799135418e-03,1.119801861451622622e-03,1.446792216682587368e-03,1.103497278591446751e+01,7.166731913290385059e+00,4.629735093384280020e+00,1.103497278591446751e+01,6.849431937776739687e+01
2.489999999999999858e+01,1.677521607443261016e-03,2.763032380278862988e-03,4.114128143187435749e-03,1.677521607443261016e-03,1.085510772835601972e-03,1.351095762908572761e-03,1.073613828763687117e+01,6.947268946147852731e+00,4.323506441307432446e+00,1.073613828763687117e+01,6.602074102527646460e+01
2.491000000000000014e+01,1.630453385044154570e-03,2.682849169412836361e-03,3.928644500939970294e-03,1.630453385044154570e-03,1.052395784368681791e-03,1.245795331527133933e-03,1.043490166428258981e+01,6.735333019959563572e+00,3.986545060886828473e+00,1.043490166428258981e+01,6.347033923538694467e+01
2.492000000000000171e+01,1.583854971613682730e-03,2.603003030514128551e-03,3.737102681528261302e-03,1.583854971613682730e-03,1.019148058900445821e-03,1.134099651014132751e-03,1.013667181832756903e+01,6.522547576962852922e+00,3.629118883245224580e+00,1.013667181832756903e+01,6.086501483560694226e+01
2.492999999999999972e+01,1.538216828321887662e-03,2.522638667737444988e-03,3.542031237896034208e-03,1.538216828321887662e-03,9.844218394155573263e-04,1.019392570158589219e-03,9.844587701260081758e+00,6.300299772259567277e+00,3.262056224507485336e+00,9.844587701260081758e+00,5.822083109408140444e+01
2.494000000000000128e+01,1.493408545741100203e-03,2.440418273913358763e-03,3.345452691595931626e-03,1.493408545741100203e-03,9.470097281722585601e-04,9.050344176825728636e-04,9.557814692743042073e+00,6.060862260302454452e+00,2.896110136584232997e+00,9.557814692743042073e+00,5.554436126888919034e+01
2.494999999999999929e+01,1.448908592014687977e-03,2.354893676027859824e-03,3.149069929697588446e-03,1.448908592014687977e-03,9.059850840131718468e-04,7.941762536697286219e-04,9.273014988894002997e+00,5.798304537684299653e+00,2.541364011743131535e+00,9.273014988894002997e+00,5.283805061496430255e+01
2.496000000000000085e+01,1.404138186585234980e-03,2.264944238438674692e-03,2.954544107409056829e-03,1.404138186585234980e-03,8.608060518534397122e-04,6.895998689703821370e-04,8.986484394145504595e+00,5.509158731862013880e+00,2.206719580705222672e+00,8.986484394145504595e+00,5.010708812013822211e+01
2.496999999999999886e+01,1.358571880460765534e-03,2.169950919963283854e-03,2.763544341379538943e-03,1.358571880460765534e-03,8.113790395025183202e-04,5.935934214162550890e-04,8.694860034948899141e+00,5.192825852816117305e+00,1.899498948532016396e+00,8.694860034948899141e+00,4.736155450889110341e+01
2.498000000000000043e+01,1.311585335144454167e-03,2.069661866333281572e-03,2.577530991409648572e-03,1.311585335144454167e-03,7.580765311888274047e-04,5.078691250763670006e-04,8.394146144924507169e+00,4.851689799608495335e+00,1.625181200244374402e+00,8.394146144924507169e+00,4.461305143433213516e+01
2.498999999999999844e+01,1.262217240663306931e-03,1.963920005546585835e-03,2.397445516482943004e-03,1.262217240663306931e-03,7.017027648832789045e-04,4.335255109363571682e-04,8.078190340245164691e+00,4.490897695252985322e+00,1.387281634996342827e+00,8.078190340245164691e+00,4.186910901148348074e+01
2.500000000000000000e+01,1.209195451970734858e-03,1.852602700629864306e-03,2.223655404560201474e-03,1.209195451970734858e-03,6.434072486591294483e-04,3.710527039303371678e-04,7.738850892612703092e+00,4.117806391418428191e+00,1.187368652577079020e+00,7.738850892612703092e+00,3.913207780982463646e+01
2.501000000000000156e+01,1.151355120838009694e-03,1.735914898167378873e-03,2.056290359432779227e-03,1.151355120838009694e-03,5.845597773293691787e-04,3.203754612654003547e-04,7.368672773363262429e+00,3.741182574907962799e+00,1.025201476049281135e+00,7.368672773363262429e+00,3.640517047296151532e+01
2.501999999999999957e+01,1.088024347853760706e-03,1.614634242642200594e-03,1.895560251244622239e-03,1.088024347853760706e-03,5.266098947884398883e-04,2.809260086024216452e-04,6.963355826264068682e+00,3.370303326646015396e+00,8.989632275277492646e-01,6.963355826264068682e+00,3.369786714131350180e+01
2.503000000000000114e+01,1.019004871212022666e-03,1.489954577441829310e-03,1.741691826912908445e-03,1.019004871212022666e-03,4.709497062298066434e-04,2.517372494710791355e-04,6.521631175756945176e+00,3.014078119870762684e+00,8.055591983074532614e-01,6.521631175756945176e+00,3.102380548180548203e+01
2.503999999999999915e+01,9.444983920314379069e-04,1.363289795930054020e-03,1.594836349230286700e-03,9.444983920314379069e-04,4.187914038986161134e-04,2.315465533002326794e-04,6.044789709001202382e+00,2.680264984951143070e+00,7.409489705607446020e-01,6.044789709001202382e+00,2.839801099353926972e+01
2.505000000000000071e+01,8.653215333956840172e-04,1.236393210854848466e-03,1.455294097100609876e-03,8.653215333956840172e-04,3.710716774591644486e-04,2.189008862457614106e-04,5.538057813732377710e+00,2.374858735738652360e+00,7.004828359864365694e-01,5.538057813732377710e+00,2.584019815637240214e+01
2.505999999999999872e+01,7.829911890781950752e-04,1.111386646071547404e-03,1.323642139191141560e-03,7.829911890781950752e-04,3.283954569933523289e-04,2.122554931195941557e-04,5.011143610100448065e+00,2.101730924757454932e+00,6.792175779827013260e-01,5.011143610100448065e+00,2.337627633852181575e+01
2.507000000000000028e+01,6.993349519644144387e-04,9.903553447754881618e-04,1.200415745081071309e-03,6.993349519644144387e-04,2.910203928110737231e-04,2.100604003055831469e-04,4.475743692572252463e+00,1.862530513990871883e+00,6.721932809778661255e-01,4.475743692572252463e+00,2.103140246262297097e+01
2.507999999999999829e+01,6.160773926359373572e-04,8.749496607750676660e-04,1.085780820228268934e-03,6.160773926359373572e-04,2.588722681391303088e-04,2.108311594532012679e-04,3.942895312869999280e+00,1.656782516090433921e+00,6.746597102502440713e-01,3.942895312869999280e+00,1.882301261763203115e+01
2.508999999999999986e+01,5.347765785209051626e-04,7.663590622328246733e-04,9.795612099910387671e-04,5.347765785209051626e-04,2.315824837119195108e-04,2.132021477582140938e-04,3.422570102533792902e+00,1.482127895756284897e+00,6.822468728262851556e-01,3.422570102533792902e+00,1.676083461334908975e+01
2.510000000000000142e+01,4.568325729588926850e-04,6.653759679250859527e-04,8.813383456313323219e-04,4.568325729588926850e-04,2.085433949661932677e-04,2.159623777062463692e-04,2.923728466936913239e+00,1.334677727783637025e+00,6.910796086599884092e-01,2.923728466936913239e+00,1.484845741014161646e+01
2.510999999999999943e+01,3.833627123143467145e-04,5.723386222917705574e-04,7.904137817952578814e-04,3.833627123143467145e-04,1.889759099774238429e-04,2.180751595034873241e-04,2.453521358811818764e+00,1.209445823855512581e+00,6.978405104111594648e-01,2.453521358811818764e+00,1.308242307923547187e+01
2.512000000000000099e+01,3.151214430219480321e-04,4.871228669950477923e-04,7.058068606855199363e-04,3.151214430219480321e-04,1.720014239730997601e-04,2.186839936904721440e-04,2.016777235340467378e+00,1.100809113427838382e+00,6.997887798095108192e-01,2.016777235340467378e+00,1.145212538573344929e+01
2.512999999999999901e+01,2.524962429361466798e-04,4.092074826218590087e-04,6.263151627413566418e-04,2.524962429361466798e-04,1.567112396857123289e-04,2.171076801194976331e-04,1.615975954791338820e+00,1.002951933988558864e+00,6.947445763823923981e-01,1.615975954791338820e+00,9.941017395486870356e+00
2.514000000000000057e+01,1.954312674659635816e-04,3.376584076987113915e-04,5.504862282947506043e-04,1.954312674659635816e-04,1.422271402327478099e-04,2.128278205960392128e-04,1.250760111782166950e+00,9.102536974895859556e-01,6.810490259073255226e-01,1.250760111782166950e+00,8.526188505537234619e+00
2.514999999999999858e+01,1.433989195987667761e-04,2.711460891721197706e-04,4.766177768554292495e-04,1.433989195987667761e-04,1.277471695733529945e-04,2.054716876833094790e-04,9.177530854321073184e-01,8.175818852694591854e-01,6.575094005865903535e-01,9.177530854321073184e-01,7.178533113864471460e+00
2.516000000000000014e+01,9.557608570478791962e-05,2.081512246158890461e-04,4.029441622724369934e-04,9.557608570478791962e-05,1.125751389111011265e-04,1.947929376565479473e-04,6.116869485106426474e-01,7.204808890310472336e-01,6.233374005009534313e-01,6.116869485106426474e-01,5.866515714127929826e+00
2.517000000000000171e+01,5.095931674330260463e-05,1.470953465847510248e-04,3.277473943103038413e-04,5.095931674330260463e-05,9.613602984144842018e-05,1.806520477255528165e-04,3.261396271571366801e-01,6.152705909852699273e-01,5.780865527217690092e-01,3.261396271571366801e-01,4.558490312592526905e+00
2.517999999999999972e+01,8.206439638244035175e-06,8.618274975059251155e-05,2.491804666401628674e-04,8.206439638244035175e-06,7.797631011234847976e-05,1.629977168895703423e-04,5.252121368476182772e-02,4.990483847190302913e-01,5.215926940466251160e-01,5.252121368476182772e-02,3.219486877351251053e+00
2.519000000000000128e+01,-3.438463083440280999e-05,2.336213847205318448e-05,1.652118722000324815e-04,-3.438463083440280999e-05,5.774676930645599446e-05,1.418497337279792971e-04,-2.200616373401779735e-01,3.695793235613183403e-01,4.539191479295337506e-01,-2.200616373401779735e-01,1.810310502452022519e+00
2.519999999999999929e+01,-7.845409022856350350e-05,-4.327987265151543101e-05,7.400326036642273348e-05,-7.845409022856350350e-05,3.517421757704807249e-05,1.172831330179381713e-04,-5.021061774628063912e-01,2.251149924931076518e-01,3.753060256574021203e-01,-5.021061774628063912e-01,2.949445220631101705e-01
2.521000000000000085e+01,-1.252483540217126385e-04,-1.152133715472530162e-04,-2.580021182138207317e-05,-1.252483540217126385e-04,1.003498247445962232e-05,8.941315972587094980e-05,-8.015894657389608380e-01,6.422388783654157940e-02,2.861221111227870151e-01,-8.015894657389608380e-01,-1.353730400338896356e+00
2.521999999999999886e+01,-1.758136369782245393e-04,-1.936783740541486016e-04,-1.352977123237791607e-04,-1.758136369782245393e-04,-1.786473707592406228e-05,5.838066173036944085e-05,-1.125207276660637135e+00,-1.143343172859140056e-01,1.868181175371822211e-01,-1.125207276660637135e+00,-3.158170429228106979e+00
2.523000000000000043e+01,-2.312712123681364654e-04,-2.799778639760734027e-04,-2.556401594121276619e-04,-2.312712123681364654e-04,-4.870665160793693723e-05,2.433770456394574073e-05,-1.480135759156073316e+00,-3.117225702907964191e-01,7.788065460462637035e-02,-1.480135759156073316e+00,-5.141933024526729845e+00
2.523999999999999844e+01,-2.927443803223465880e-04,-3.754234703293656775e-04,-3.879902308273802712e-04,-2.927443803223465880e-04,-8.267909000701908952e-05,-1.256676049801459371e-05,-1.873564034063018191e+00,-5.291461760449222007e-01,-4.021363359364669987e-02,-1.873564034063018191e+00,-7.328771531104761650e+00
2.525000000000000000e+01,-3.612424982643251529e-04,-4.812360026743683883e-04,-5.334373194520075937e-04,-3.612424982643251529e-04,-1.199935044100432354e-04,-5.220131677763920541e-05,-2.311951988891681076e+00,-7.679584282242767346e-01,-1.670442136884454642e-01,-2.311951988891681076e+00,-9.740863892413209157e+00
2.526000000000000156e+01,-4.377985759984582789e-04,-5.986963883640653147e-04,-6.931630146946342937e-04,-4.377985759984582789e-04,-1.608978123656070358e-04,-9.446662633056897903e-05,-2.801910886390133193e+00,-1.029745999139884960e+00,-3.022932042578207468e-01,-2.801910886390133193e+00,-1.240185026936351598e+01
2.526999999999999957e+01,-5.235672001573501771e-04,-7.292563775233776432e-04,-8.685664221125255751e-04,-5.235672001573501771e-04,-2.056891773660274661e-04,-1.393100445891479319e-04,-3.350830081007041272e+00,-1.316410735142575783e+00,-4.457921426852733959e-01,-3.350830081007041272e+00,-1.533909887650467319e+01
2.528000000000000114e+01,-6.196828196754725505e-04,-8.744083898683755601e-04,-1.061148597191947842e-03,-6.196828196754725505e-04,-2.547255701929030097e-04,-1.867402073235722819e-04,-3.965970045923024490e+00,-1.630243649234579317e+00,-5.975686634354313576e-01,-3.965970045923024490e+00,-1.858134707577910660e+01
2.528999999999999915e+01,-7.271306760634346040e-04,-1.035562609832985179e-03,-1.272403981124374962e-03,-7.271306760634346040e-04,-3.084319337695505753e-04,-2.368413712913897823e-04,-4.653636326805981049e+00,-1.973964376125123765e+00,-7.578923881324473033e-01,-4.653636326805981049e+00,-2.215647927319065502e+01
2.530000000000000071e+01,-8.467408018538901586e-04,-1.214039377032826925e-03,-1.503826426441000775e-03,-8.467408018538901586e-04,-3.672985751789367660e-04,-2.897870494081738503e-04,-5.419141131864897432e+00,-2.350710881145195330e+00,-9.273185581061562655e-01,-5.419141131864897432e+00,-2.609151171334874775e+01
2.530999999999999872e+01,-9.791628747503637251e-04,-1.411034575899614701e-03,-1.756886777070169967e-03,-9.791628747503637251e-04,-4.318717011492509764e-04,-3.458522011705552658e-04,-6.266642398402328062e+00,-2.763978887355206027e+00,-1.106727043745776795e+00,-6.266642398402328062e+00,-3.041204498850993332e+01
2.532000000000000028e+01,-1.124923991203617126e-03,-1.627661612290337871e-03,-2.033084626269697232e-03,-1.124923991203617126e-03,-5.027376210867207443e-04,-4.054230139793593615e-04,-7.199513543703149665e+00,-3.217520774955012541e+00,-1.297353644733949984e+00,-7.199513543703149665e+00,-3.514316389017633924e+01
2.532999999999999829e+01,-1.284459120566954372e-03,-1.864962491481656328e-03,-2.333965703160435605e-03,-1.284459120566954372e-03,-5.805033709147019560e-04,-4.690032116787792773e-04,-8.220538371628508756e+00,-3.715221573854092352e+00,-1.500810277372093715e+00,-8.220538371628508756e+00,-4.030971066856407958e+01
2.533999999999999986e+01,-1.457521631143134100e-03,-2.123289794772575435e-03,-2.660505530671858961e-03,-1.457521631143134100e-03,-6.657681636294413355e-04,-5.372157358992835259e-04,-9.328138439316058239e+00,-4.260916247228424325e+00,-1.719090354877707227e+00,-9.328138439316058239e+00,-4.592443512426656582e+01
2.535000000000000142e+01,-1.642233148060589067e-03,-2.401299533378710091e-03,-3.012097685316117261e-03,-1.642233148060589067e-03,-7.590663853181210240e-04,-6.107981519374071702e-04,-1.051029214758776931e+01,-4.858024866035974831e+00,-1.954554086199702834e+00,-1.051029214758776931e+01,-5.196861329947034136e+01
2.535999999999999943e+01,-1.835159004606069701e-03,-2.695930978044790149e-03,-3.386520092863720688e-03,-1.835159004606069701e-03,-8.607719734387204481e-04,-6.905891148189305384e-04,-1.174501762947884664e+01,-5.508940630007811201e+00,-2.209885167420577723e+00,-1.174501762947884664e+01,-5.839153028072171026e+01
2.537000000000000099e+01,-2.032644746639067964e-03,-3.003633390793750135e-03,-3.781135905201024952e-03,-2.032644746639067964e-03,-9.709886441546821713e-04,-7.775025144072748168e-04,-1.300892637849003464e+01,-6.214327322589966229e+00,-2.488008046103279192e+00,-1.300892637849003464e+01,-6.513378524154984461e+01
